Img,Pro
"('181033.jpg',)",0.6279296875
"('021408.jpg',)",0.49658203125
"('004795.jpg',)",0.55712890625
"('112491.jpg',)",0.61572265625
"('162581.jpg',)",0.537109375
"('140479.jpg',)",0.62646484375
"('085548.jpg',)",0.81591796875
"('184524.jpg',)",0.56787109375
"('027643.jpg',)",0.62646484375
"('053344.jpg',)",0.5615234375
"('099695.jpg',)",0.71435546875
"('177965.jpg',)",0.5166015625
"('015159.jpg',)",0.66845703125
"('035485.jpg',)",0.64013671875
"('018810.jpg',)",0.515625
"('133044.jpg',)",0.548828125
"('152238.jpg',)",0.54833984375
"('070388.jpg',)",0.8095703125
"('005122.jpg',)",0.564453125
"('141955.jpg',)",0.56884765625
"('005624.jpg',)",0.59716796875
"('052998.jpg',)",0.6943359375
"('008403.jpg',)",0.66845703125
"('194680.jpg',)",0.5126953125
"('171961.jpg',)",0.6435546875
"('146794.jpg',)",0.55419921875
"('081848.jpg',)",0.6611328125
"('181559.jpg',)",0.5654296875
"('129568.jpg',)",0.54443359375
"('068573.jpg',)",0.66455078125
"('015327.jpg',)",0.5966796875
"('158784.jpg',)",0.6103515625
"('166110.jpg',)",0.5419921875
"('100297.jpg',)",0.5419921875
"('009496.jpg',)",0.5986328125
"('137921.jpg',)",0.50390625
"('186393.jpg',)",0.52490234375
"('092473.jpg',)",0.623046875
"('139920.jpg',)",0.64013671875
"('099518.jpg',)",0.66455078125
"('176993.jpg',)",0.66552734375
"('201687.jpg',)",0.495849609375
"('097332.jpg',)",0.7822265625
"('004020.jpg',)",0.6982421875
"('019538.jpg',)",0.69970703125
"('196898.jpg',)",0.6796875
"('025853.jpg',)",0.537109375
"('167889.jpg',)",0.525390625
"('102036.jpg',)",0.56201171875
"('122312.jpg',)",0.59375
"('082021.jpg',)",0.57177734375
"('077525.jpg',)",0.6806640625
"('001894.jpg',)",0.6142578125
"('186260.jpg',)",0.61767578125
"('077888.jpg',)",0.53662109375
"('189951.jpg',)",0.509765625
"('023703.jpg',)",0.58984375
"('012175.jpg',)",0.76123046875
"('065396.jpg',)",0.69482421875
"('195687.jpg',)",0.68408203125
"('158195.jpg',)",0.70654296875
"('089456.jpg',)",0.60302734375
"('155220.jpg',)",0.61181640625
"('070526.jpg',)",0.60107421875
"('009552.jpg',)",0.64013671875
"('151108.jpg',)",0.73681640625
"('003021.jpg',)",0.517578125
"('174932.jpg',)",0.49462890625
"('059384.jpg',)",0.63427734375
"('200606.jpg',)",0.63232421875
"('028713.jpg',)",0.59814453125
"('133256.jpg',)",0.6220703125
"('155163.jpg',)",0.5498046875
"('048508.jpg',)",0.54833984375
"('108110.jpg',)",0.62939453125
"('117951.jpg',)",0.53466796875
"('096896.jpg',)",0.52099609375
"('098612.jpg',)",0.81982421875
"('069915.jpg',)",0.48193359375
"('104757.jpg',)",0.52880859375
"('062148.jpg',)",0.55517578125
"('139351.jpg',)",0.4990234375
"('058207.jpg',)",0.5029296875
"('184629.jpg',)",0.5791015625
"('053672.jpg',)",0.619140625
"('188506.jpg',)",0.6611328125
"('003096.jpg',)",0.78662109375
"('020099.jpg',)",0.5048828125
"('125483.jpg',)",0.62060546875
"('079761.jpg',)",0.6015625
"('163193.jpg',)",0.496337890625
"('029515.jpg',)",0.60302734375
"('124278.jpg',)",0.52685546875
"('059205.jpg',)",0.517578125
"('148794.jpg',)",0.697265625
"('132496.jpg',)",0.56298828125
"('137927.jpg',)",0.51416015625
"('011365.jpg',)",0.57080078125
"('186852.jpg',)",0.6845703125
"('191453.jpg',)",0.544921875
"('093396.jpg',)",0.5283203125
"('048679.jpg',)",0.5185546875
"('114361.jpg',)",0.70361328125
"('053729.jpg',)",0.60205078125
"('031595.jpg',)",0.494873046875
"('021442.jpg',)",0.51025390625
"('173446.jpg',)",0.517578125
"('009455.jpg',)",0.62255859375
"('076459.jpg',)",0.505859375
"('149623.jpg',)",0.56494140625
"('028256.jpg',)",0.6337890625
"('011459.jpg',)",0.56201171875
"('069633.jpg',)",0.59912109375
"('181853.jpg',)",0.70703125
"('180468.jpg',)",0.62939453125
"('027841.jpg',)",0.6591796875
"('173916.jpg',)",0.51806640625
"('178973.jpg',)",0.5732421875
"('036568.jpg',)",0.5380859375
"('113732.jpg',)",0.82275390625
"('178065.jpg',)",0.50732421875
"('089835.jpg',)",0.615234375
"('016149.jpg',)",0.88818359375
"('056545.jpg',)",0.497802734375
"('099074.jpg',)",0.5068359375
"('042871.jpg',)",0.666015625
"('184097.jpg',)",0.55615234375
"('172850.jpg',)",0.51123046875
"('106632.jpg',)",0.60302734375
"('130511.jpg',)",0.703125
"('175228.jpg',)",0.6025390625
"('072867.jpg',)",0.59375
"('117980.jpg',)",0.59716796875
"('158571.jpg',)",0.54248046875
"('089192.jpg',)",0.54345703125
"('131091.jpg',)",0.50732421875
"('122152.jpg',)",0.560546875
"('091051.jpg',)",0.55810546875
"('066765.jpg',)",0.67529296875
"('148296.jpg',)",0.55517578125
"('185970.jpg',)",0.52783203125
"('126643.jpg',)",0.62158203125
"('145288.jpg',)",0.50341796875
"('020288.jpg',)",0.63623046875
"('012801.jpg',)",0.6552734375
"('164606.jpg',)",0.53173828125
"('140330.jpg',)",0.5078125
"('061591.jpg',)",0.56005859375
"('041876.jpg',)",0.6416015625
"('119517.jpg',)",0.697265625
"('201878.jpg',)",0.55419921875
"('106891.jpg',)",0.677734375
"('074078.jpg',)",0.62548828125
"('099916.jpg',)",0.5361328125
"('062899.jpg',)",0.51611328125
"('121553.jpg',)",0.58642578125
"('021678.jpg',)",0.61376953125
"('041648.jpg',)",0.67578125
"('177271.jpg',)",0.529296875
"('178655.jpg',)",0.5126953125
"('099999.jpg',)",0.6572265625
"('094986.jpg',)",0.62646484375
"('110530.jpg',)",0.4736328125
"('110642.jpg',)",0.61572265625
"('021473.jpg',)",0.5
"('114899.jpg',)",0.67578125
"('085571.jpg',)",0.5302734375
"('064384.jpg',)",0.53125
"('124026.jpg',)",0.6650390625
