Img,Pro
"('072306.jpg',)",0.5686751008033752
"('202216.jpg',)",0.7465146780014038
"('137157.jpg',)",0.4640572667121887
"('147612.jpg',)",0.6598564386367798
"('195307.jpg',)",0.746107280254364
"('059277.jpg',)",0.8657609224319458
"('031369.jpg',)",0.5232623219490051
"('093939.jpg',)",0.899419903755188
"('008845.jpg',)",0.9458189010620117
"('069923.jpg',)",0.922139585018158
"('086238.jpg',)",0.917817234992981
"('194680.jpg',)",0.8285973072052002
"('042280.jpg',)",0.8160668015480042
"('015574.jpg',)",0.5962656736373901
"('091051.jpg',)",0.8196200728416443
"('025040.jpg',)",0.688001811504364
"('034596.jpg',)",0.855934202671051
"('164999.jpg',)",0.5231944918632507
"('048257.jpg',)",0.6606537699699402
"('067035.jpg',)",0.819318950176239
"('184097.jpg',)",0.556666910648346
"('147663.jpg',)",0.7516013979911804
"('076459.jpg',)",0.8121756911277771
"('147259.jpg',)",0.6307884454727173
"('040342.jpg',)",0.830794095993042
"('055105.jpg',)",0.8642007112503052
"('043680.jpg',)",0.7450795769691467
"('092897.jpg',)",0.8827652335166931
"('184394.jpg',)",0.8120282888412476
"('195926.jpg',)",0.6193232536315918
"('089835.jpg',)",0.6429553627967834
"('147625.jpg',)",0.5798452496528625
"('041511.jpg',)",0.47797834873199463
"('046878.jpg',)",0.7306283116340637
"('125272.jpg',)",0.5343611240386963
"('077219.jpg',)",0.7790957689285278
"('053344.jpg',)",0.7269374132156372
"('192401.jpg',)",0.4662132263183594
"('014222.jpg',)",0.6487457156181335
"('196617.jpg',)",0.755204439163208
"('199175.jpg',)",0.8774399757385254
"('166485.jpg',)",0.6719127893447876
"('038076.jpg',)",0.551931619644165
"('108110.jpg',)",0.7759835720062256
"('022592.jpg',)",0.8351521492004395
"('188910.jpg',)",0.944930374622345
"('201046.jpg',)",0.890093982219696
"('114070.jpg',)",0.8153418302536011
"('176758.jpg',)",0.9583097100257874
"('008767.jpg',)",0.8807163238525391
"('196755.jpg',)",0.8357378244400024
"('095550.jpg',)",0.8258711695671082
"('133256.jpg',)",0.6911765336990356
"('076269.jpg',)",0.7233911752700806
"('028518.jpg',)",0.4522319734096527
"('067344.jpg',)",0.6493706107139587
"('171108.jpg',)",0.5375511050224304
"('156292.jpg',)",0.5101408958435059
"('041423.jpg',)",0.6662108302116394
"('185477.jpg',)",0.8790024518966675
"('098272.jpg',)",0.6425699591636658
"('027677.jpg',)",0.9551109075546265
"('146672.jpg',)",0.5876027345657349
"('175465.jpg',)",0.6637560129165649
"('161660.jpg',)",0.7589848637580872
"('193787.jpg',)",0.7388784885406494
"('139882.jpg',)",0.8717775344848633
"('116077.jpg',)",0.5120142102241516
"('110043.jpg',)",0.5650573372840881
"('171205.jpg',)",0.9226865768432617
"('032320.jpg',)",0.8486281633377075
"('025763.jpg',)",0.7106017470359802
"('018631.jpg',)",0.6254393458366394
"('170774.jpg',)",0.8794440627098083
"('142389.jpg',)",0.5265385508537292
"('185863.jpg',)",0.5640458464622498
"('080376.jpg',)",0.4681217670440674
"('102247.jpg',)",0.8016279935836792
"('109183.jpg',)",0.9022102952003479
"('170211.jpg',)",0.6796936988830566
"('052998.jpg',)",0.5363186597824097
"('064628.jpg',)",0.7680245041847229
"('119028.jpg',)",0.4680274724960327
"('058837.jpg',)",0.5276725888252258
"('052803.jpg',)",0.7707881927490234
"('007222.jpg',)",0.7968763113021851
"('020288.jpg',)",0.8659911751747131
"('054885.jpg',)",0.7759158611297607
