Img,Pro
"('132472.jpg',)",0.6785512566566467
"('176273.jpg',)",0.6784276962280273
"('131779.jpg',)",0.6783036589622498
"('020500.jpg',)",0.6777710914611816
"('126643.jpg',)",0.6781424283981323
"('099999.jpg',)",0.6781010627746582
"('155163.jpg',)",0.6781581044197083
"('039552.jpg',)",0.6785361170768738
"('139882.jpg',)",0.6782562136650085
"('139920.jpg',)",0.6779260635375977
"('199461.jpg',)",0.6789622902870178
"('161660.jpg',)",0.6786723136901855
"('020786.jpg',)",0.6780087351799011
"('158934.jpg',)",0.6783286929130554
"('066904.jpg',)",0.6784416437149048
"('185970.jpg',)",0.6793350577354431
"('184834.jpg',)",0.67840975522995
"('172850.jpg',)",0.6781153678894043
"('179766.jpg',)",0.6778327822685242
"('151221.jpg',)",0.6781238913536072
"('180106.jpg',)",0.6780040860176086
"('004152.jpg',)",0.6786718368530273
"('008142.jpg',)",0.6783730387687683
"('026857.jpg',)",0.6775788068771362
"('184524.jpg',)",0.6784957647323608
"('120908.jpg',)",0.678185760974884
"('122152.jpg',)",0.6788941621780396
"('087124.jpg',)",0.6777905225753784
"('116442.jpg',)",0.6779711842536926
"('178669.jpg',)",0.6785104870796204
"('027735.jpg',)",0.6781173944473267
"('190859.jpg',)",0.6777395606040955
"('105109.jpg',)",0.6786346435546875
"('064372.jpg',)",0.6784903407096863
"('033485.jpg',)",0.6783376336097717
"('031070.jpg',)",0.678114652633667
"('199988.jpg',)",0.6778903603553772
"('156292.jpg',)",0.6780233383178711
"('138735.jpg',)",0.6786898374557495
"('006883.jpg',)",0.6780663728713989
"('059384.jpg',)",0.6788128614425659
"('138690.jpg',)",0.6783205270767212
"('006795.jpg',)",0.6780731081962585
"('149623.jpg',)",0.6778520941734314
"('196587.jpg',)",0.6783571243286133
"('079935.jpg',)",0.6785022616386414
"('044502.jpg',)",0.6780702471733093
"('202082.jpg',)",0.6775473952293396
"('081841.jpg',)",0.6782460808753967
"('068946.jpg',)",0.6777807474136353
"('134117.jpg',)",0.6777693033218384
"('099074.jpg',)",0.6780052781105042
"('124278.jpg',)",0.6780948638916016
"('038368.jpg',)",0.6783071756362915
"('180468.jpg',)",0.6787710785865784
"('038076.jpg',)",0.6782544851303101
"('110043.jpg',)",0.6783901453018188
"('021986.jpg',)",0.6782801151275635
"('189221.jpg',)",0.6783809661865234
